datestop,False,True, ,Count,Success_Rate
2012-08-12,1070.0,75.0,,1145.0,0.0655021834061
2012-08-13,905.0,45.0,,950.0,0.0473684210526
2012-08-14,1124.0,88.0,,1212.0,0.0726072607261
2012-08-15,1014.0,92.0,,1106.0,0.0831826401447
2012-08-16,1214.0,89.0,,1303.0,0.0683039140445
2012-08-17,1173.0,105.0,,1278.0,0.0821596244131
2012-08-18,1202.0,60.0,,1262.0,0.0475435816165
2012-08-19,1069.0,48.0,,1117.0,0.0429722470904
2012-08-20,762.0,43.0,,805.0,0.0534161490683
2012-08-21,1031.0,73.0,,1104.0,0.0661231884058
2012-08-22,1060.0,92.0,,1152.0,0.0798611111111
2012-08-23,1093.0,93.0,,1186.0,0.0784148397976
2012-08-24,1209.0,86.0,,1295.0,0.0664092664093
2012-08-25,1116.0,71.0,,1187.0,0.0598146588037
2012-08-26,939.0,52.0,,991.0,0.0524722502523
2012-08-27,838.0,41.0,,879.0,0.0466439135381
2012-08-28,1069.0,68.0,,1137.0,0.0598065083553
2012-08-29,1182.0,69.0,,1251.0,0.0551558752998
2012-08-30,1037.0,54.0,,1091.0,0.0494958753437
2012-08-31,1069.0,87.0,,1156.0,0.0752595155709
2012-09-01,1020.0,78.0,,1098.0,0.0710382513661
2012-09-02,925.0,45.0,,970.0,0.0463917525773
2012-09-03,833.0,54.0,,887.0,0.0608793686584
2012-09-04,887.0,53.0,,940.0,0.0563829787234
2012-09-05,903.0,67.0,,970.0,0.0690721649485
2012-09-06,1144.0,86.0,,1230.0,0.069918699187
2012-09-07,1138.0,81.0,,1219.0,0.0664479081214
2012-09-08,1245.0,75.0,,1320.0,0.0568181818182
2012-09-09,1124.0,62.0,,1186.0,0.0522765598651
2012-09-10,904.0,45.0,,949.0,0.0474183350896
2012-09-11,1202.0,75.0,,1277.0,0.0587314017228
2012-09-12,1316.0,96.0,,1412.0,0.0679886685552
2012-09-13,1126.0,84.0,,1210.0,0.0694214876033
2012-09-14,1528.0,98.0,,1626.0,0.060270602706
2012-09-15,1420.0,82.0,,1502.0,0.0545938748336
2012-09-16,1087.0,65.0,,1152.0,0.0564236111111
2012-09-17,875.0,51.0,,926.0,0.0550755939525
2012-09-18,945.0,76.0,,1021.0,0.0744368266405
2012-09-19,1367.0,82.0,,1449.0,0.0565907522429
2012-09-20,1458.0,86.0,,1544.0,0.0556994818653
2012-09-21,1346.0,84.0,,1430.0,0.0587412587413
2012-09-22,1390.0,103.0,,1493.0,0.0689886135298
2012-09-23,943.0,48.0,,991.0,0.0484359233098
2012-09-24,801.0,39.0,,840.0,0.0464285714286
2012-09-25,1130.0,96.0,,1226.0,0.0783034257749
2012-09-26,1277.0,90.0,,1367.0,0.0658376005852
2012-09-27,1205.0,60.0,,1265.0,0.0474308300395
2012-09-28,1380.0,75.0,,1455.0,0.0515463917526
2012-09-29,1553.0,61.0,,1614.0,0.0377942998761
2012-09-30,992.0,52.0,,1044.0,0.0498084291188
2012-10-01,851.0,29.0,,880.0,0.0329545454545
2012-10-02,1132.0,96.0,,1228.0,0.0781758957655
2012-10-03,1453.0,135.0,,1588.0,0.0850125944584
2012-10-04,1463.0,80.0,,1543.0,0.051847051199
2012-10-05,1549.0,117.0,,1666.0,0.0702280912365
2012-10-06,1475.0,74.0,,1549.0,0.0477727566172
2012-10-07,970.0,32.0,,1002.0,0.0319361277445
2012-10-08,903.0,49.0,,952.0,0.0514705882353
2012-10-09,1191.0,94.0,,1285.0,0.0731517509728
2012-10-10,1339.0,93.0,,1432.0,0.0649441340782
2012-10-11,1326.0,88.0,,1414.0,0.0622347949081
2012-10-12,1347.0,74.0,,1421.0,0.0520760028149
2012-10-13,1244.0,79.0,,1323.0,0.0597127739985
2012-10-14,954.0,59.0,,1013.0,0.0582428430405
2012-10-15,896.0,46.0,,942.0,0.0488322717622
2012-10-16,1166.0,85.0,,1251.0,0.0679456434852
2012-10-17,1396.0,106.0,,1502.0,0.0705725699068
2012-10-18,1205.0,86.0,,1291.0,0.0666150271108
2012-10-19,1179.0,82.0,,1261.0,0.0650277557494
2012-10-20,1366.0,97.0,,1463.0,0.0663021189337
2012-10-21,877.0,35.0,,912.0,0.0383771929825
2012-10-22,920.0,55.0,,975.0,0.0564102564103
2012-10-23,1172.0,72.0,,1244.0,0.0578778135048
2012-10-24,1215.0,91.0,,1306.0,0.0696784073507
2012-10-25,1271.0,85.0,,1356.0,0.0626843657817
2012-10-26,1302.0,61.0,,1363.0,0.0447542186354
2012-10-27,1110.0,50.0,,1160.0,0.0431034482759
2012-10-28,598.0,46.0,,644.0,0.0714285714286
2012-10-29,176.0,17.0,,193.0,0.0880829015544
2012-10-30,401.0,22.0,,423.0,0.0520094562648
2012-10-31,724.0,32.0,,756.0,0.042328042328
2012-11-01,577.0,47.0,,624.0,0.0753205128205
2012-11-02,660.0,27.0,,687.0,0.0393013100437
2012-11-03,580.0,39.0,,619.0,0.0630048465267
2012-11-04,471.0,35.0,,506.0,0.0691699604743
2012-11-05,421.0,25.0,,446.0,0.0560538116592
2012-11-06,509.0,41.0,,550.0,0.0745454545455
2012-11-07,427.0,26.0,,453.0,0.0573951434879
2012-11-08,640.0,49.0,,689.0,0.0711175616836
2012-11-09,859.0,70.0,,929.0,0.0753498385361
2012-11-10,823.0,73.0,,896.0,0.0814732142857
2012-11-11,612.0,31.0,,643.0,0.0482115085537
2012-11-12,687.0,43.0,,730.0,0.058904109589
2012-11-13,878.0,73.0,,951.0,0.0767613038906
2012-11-14,1026.0,68.0,,1094.0,0.0621572212066
2012-11-15,982.0,85.0,,1067.0,0.0796626054358
2012-11-16,1033.0,68.0,,1101.0,0.0617620345141
2012-11-17,984.0,80.0,,1064.0,0.0751879699248
2012-11-18,707.0,57.0,,764.0,0.0746073298429
2012-11-19,610.0,29.0,,639.0,0.0453834115806
2012-11-20,932.0,64.0,,996.0,0.0642570281124
2012-11-21,849.0,68.0,,917.0,0.0741548527808
2012-11-22,451.0,23.0,,474.0,0.0485232067511
2012-11-23,852.0,69.0,,921.0,0.0749185667752
2012-11-24,905.0,72.0,,977.0,0.0736949846469
2012-11-25,701.0,37.0,,738.0,0.050135501355
2012-11-26,631.0,42.0,,673.0,0.0624071322437
2012-11-27,921.0,50.0,,971.0,0.0514933058702
2012-11-28,1234.0,90.0,,1324.0,0.0679758308157
2012-11-29,1242.0,106.0,,1348.0,0.0786350148368
2012-11-30,1464.0,76.0,,1540.0,0.0493506493506
2012-12-01,1036.0,62.0,,1098.0,0.0564663023679
2012-12-02,784.0,50.0,,834.0,0.0599520383693
2012-12-03,706.0,38.0,,744.0,0.0510752688172
2012-12-04,1079.0,80.0,,1159.0,0.0690250215703
2012-12-05,1101.0,83.0,,1184.0,0.0701013513514
2012-12-06,1052.0,80.0,,1132.0,0.0706713780919
2012-12-07,1113.0,63.0,,1176.0,0.0535714285714
2012-12-08,1097.0,75.0,,1172.0,0.0639931740614
2012-12-09,675.0,46.0,,721.0,0.0638002773925
2012-12-10,684.0,48.0,,732.0,0.0655737704918
2012-12-11,1037.0,84.0,,1121.0,0.0749330954505
2012-12-12,1165.0,76.0,,1241.0,0.0612409347301
2012-12-13,1018.0,65.0,,1083.0,0.0600184672207
2012-12-14,1070.0,72.0,,1142.0,0.0630472854641
2012-12-15,1041.0,68.0,,1109.0,0.0613165013526
2012-12-16,645.0,39.0,,684.0,0.0570175438596
2012-12-17,592.0,26.0,,618.0,0.042071197411
2012-12-18,926.0,78.0,,1004.0,0.0776892430279
2012-12-19,990.0,90.0,,1080.0,0.0833333333333
2012-12-20,983.0,75.0,,1058.0,0.0708884688091
2012-12-21,825.0,52.0,,877.0,0.0592930444698
2012-12-22,789.0,55.0,,844.0,0.0651658767773
2012-12-23,628.0,30.0,,658.0,0.0455927051672
2012-12-24,317.0,14.0,,331.0,0.0422960725076
2012-12-25,187.0,6.0,,193.0,0.0310880829016
2012-12-26,615.0,37.0,,652.0,0.0567484662577
2012-12-27,920.0,78.0,,998.0,0.0781563126253
2012-12-28,1069.0,61.0,,1130.0,0.053982300885
2012-12-29,893.0,59.0,,952.0,0.061974789916
2012-12-30,620.0,26.0,,646.0,0.0402476780186
2012-12-31,554.0,24.0,,578.0,0.0415224913495
2013-01-01,801.0,74.0,,875.0,0.0845714285714
2013-01-02,1027.0,95.0,,1122.0,0.0846702317291
2013-01-03,1061.0,63.0,,1124.0,0.0560498220641
2013-01-04,1213.0,81.0,,1294.0,0.0625965996909
2013-01-05,1165.0,67.0,,1232.0,0.0543831168831
2013-01-06,799.0,69.0,,868.0,0.0794930875576
2013-01-07,697.0,48.0,,745.0,0.0644295302013
2013-01-08,1275.0,103.0,,1378.0,0.0747460087083
2013-01-09,1381.0,109.0,,1490.0,0.0731543624161
2013-01-10,1330.0,95.0,,1425.0,0.0666666666667
2013-01-11,1322.0,106.0,,1428.0,0.0742296918768
2013-01-12,1277.0,87.0,,1364.0,0.0637829912023
2013-01-13,1008.0,55.0,,1063.0,0.0517403574788
2013-01-14,780.0,48.0,,828.0,0.0579710144928
2013-01-15,1123.0,82.0,,1205.0,0.0680497925311
2013-01-16,1198.0,63.0,,1261.0,0.0499603489294
2013-01-17,1372.0,95.0,,1467.0,0.0647580095433
2013-01-18,1342.0,90.0,,1432.0,0.0628491620112
2013-01-19,1335.0,94.0,,1429.0,0.0657802659202
2013-01-20,1049.0,47.0,,1096.0,0.0428832116788
2013-01-21,876.0,43.0,,919.0,0.0467899891186
2013-01-22,952.0,53.0,,1005.0,0.052736318408
2013-01-23,1019.0,69.0,,1088.0,0.0634191176471
2013-01-24,1154.0,69.0,,1223.0,0.0564186426819
2013-01-25,1112.0,73.0,,1185.0,0.0616033755274
2013-01-26,1355.0,83.0,,1438.0,0.057719054242
2013-01-27,1114.0,43.0,,1157.0,0.0371650821089
2013-01-28,831.0,36.0,,867.0,0.0415224913495
2013-01-29,1261.0,81.0,,1342.0,0.0603576751118
2013-01-30,1474.0,105.0,,1579.0,0.0664977834072
2013-01-31,1277.0,70.0,,1347.0,0.0519673348181
2013-02-01,1323.0,80.0,,1403.0,0.0570206699929
2013-02-02,1348.0,100.0,,1448.0,0.0690607734807
2013-02-03,836.0,35.0,,871.0,0.0401836969001
2013-02-04,682.0,44.0,,726.0,0.0606060606061
2013-02-05,1141.0,82.0,,1223.0,0.0670482420278
2013-02-06,1268.0,81.0,,1349.0,0.0600444773907
2013-02-07,1250.0,109.0,,1359.0,0.0802060338484
2013-02-08,901.0,43.0,,944.0,0.0455508474576
2013-02-09,887.0,59.0,,946.0,0.0623678646934
2013-02-10,954.0,53.0,,1007.0,0.0526315789474
2013-02-11,845.0,43.0,,888.0,0.0484234234234
2013-02-12,1332.0,103.0,,1435.0,0.0717770034843
2013-02-13,1299.0,112.0,,1411.0,0.0793763288448
2013-02-14,1188.0,79.0,,1267.0,0.0623520126283
2013-02-15,1582.0,106.0,,1688.0,0.0627962085308
2013-02-16,1329.0,88.0,,1417.0,0.0621030345801
2013-02-17,952.0,76.0,,1028.0,0.0739299610895
2013-02-18,899.0,56.0,,955.0,0.0586387434555
2013-02-19,1084.0,62.0,,1146.0,0.0541012216405
2013-02-20,1210.0,105.0,,1315.0,0.0798479087452
2013-02-21,1321.0,100.0,,1421.0,0.0703729767769
2013-02-22,1563.0,80.0,,1643.0,0.0486914181376
2013-02-23,1413.0,90.0,,1503.0,0.059880239521
2013-02-24,1078.0,59.0,,1137.0,0.051890941073
2013-02-25,966.0,45.0,,1011.0,0.0445103857567
2013-02-26,1205.0,72.0,,1277.0,0.0563821456539
2013-02-27,1314.0,101.0,,1415.0,0.0713780918728
2013-02-28,1545.0,69.0,,1614.0,0.042750929368
2013-03-01,1464.0,85.0,,1549.0,0.0548741123305
2013-03-02,1456.0,84.0,,1540.0,0.0545454545455
2013-03-03,999.0,46.0,,1045.0,0.044019138756
2013-03-04,802.0,41.0,,843.0,0.0486358244365
2013-03-05,1072.0,58.0,,1130.0,0.0513274336283
2013-03-06,1169.0,65.0,,1234.0,0.0526742301459
2013-03-07,1063.0,77.0,,1140.0,0.0675438596491
2013-03-08,1155.0,79.0,,1234.0,0.0640194489465
2013-03-09,1391.0,109.0,,1500.0,0.0726666666667
2013-03-10,913.0,56.0,,969.0,0.0577915376677
2013-03-11,777.0,54.0,,831.0,0.0649819494585
2013-03-12,790.0,50.0,,840.0,0.0595238095238
2013-03-13,998.0,84.0,,1082.0,0.0776340110906
2013-03-14,843.0,73.0,,916.0,0.0796943231441
2013-03-15,820.0,55.0,,875.0,0.0628571428571
2013-03-16,765.0,55.0,,820.0,0.0670731707317
2013-03-17,644.0,26.0,,670.0,0.0388059701493
2013-03-18,387.0,38.0,,425.0,0.0894117647059
2013-03-19,599.0,63.0,,662.0,0.095166163142
2013-03-20,818.0,75.0,,893.0,0.0839865621501
2013-03-21,722.0,59.0,,781.0,0.0755441741357
2013-03-22,763.0,64.0,,827.0,0.0773881499395
2013-03-23,730.0,57.0,,787.0,0.0724269377382
2013-03-24,533.0,39.0,,572.0,0.0681818181818
2013-03-25,383.0,40.0,,423.0,0.0945626477541
2013-03-26,738.0,66.0,,804.0,0.0820895522388
2013-03-27,684.0,53.0,,737.0,0.0719131614654
2013-03-28,662.0,66.0,,728.0,0.0906593406593
2013-03-29,652.0,32.0,,684.0,0.046783625731
2013-03-30,630.0,61.0,,691.0,0.0882778581766
2013-03-31,360.0,18.0,,378.0,0.047619047619
2013-04-01,390.0,37.0,,427.0,0.0866510538642
2013-04-02,531.0,55.0,,586.0,0.0938566552901
2013-04-03,608.0,73.0,,681.0,0.107195301028
2013-04-04,668.0,80.0,,748.0,0.106951871658
2013-04-05,748.0,51.0,,799.0,0.063829787234
2013-04-06,751.0,72.0,,823.0,0.0874848116646
2013-04-07,433.0,50.0,,483.0,0.103519668737
2013-04-08,466.0,40.0,,506.0,0.0790513833992
2013-04-09,668.0,69.0,,737.0,0.0936227951153
2013-04-10,678.0,72.0,,750.0,0.096
2013-04-11,794.0,91.0,,885.0,0.102824858757
2013-04-12,711.0,59.0,,770.0,0.0766233766234
2013-04-13,758.0,61.0,,819.0,0.0744810744811
2013-04-14,547.0,39.0,,586.0,0.0665529010239
2013-04-15,441.0,22.0,,463.0,0.0475161987041
2013-04-16,666.0,67.0,,733.0,0.0914051841746
2013-04-17,742.0,85.0,,827.0,0.102781136638
2013-04-18,814.0,69.0,,883.0,0.0781426953567
2013-04-19,767.0,74.0,,841.0,0.0879904875149
2013-04-20,763.0,51.0,,814.0,0.0626535626536
2013-04-21,485.0,48.0,,533.0,0.0900562851782
2013-04-22,512.0,33.0,,545.0,0.0605504587156
2013-04-23,669.0,49.0,,718.0,0.0682451253482
2013-04-24,769.0,52.0,,821.0,0.0633373934227
2013-04-25,759.0,55.0,,814.0,0.0675675675676
2013-04-26,746.0,65.0,,811.0,0.0801479654747
2013-04-27,674.0,49.0,,723.0,0.0677731673582
2013-04-28,483.0,30.0,,513.0,0.0584795321637
2013-04-29,431.0,27.0,,458.0,0.0589519650655
2013-04-30,826.0,40.0,,866.0,0.0461893764434
2013-05-01,635.0,75.0,,710.0,0.105633802817
2013-05-02,635.0,56.0,,691.0,0.0810419681621
2013-05-03,808.0,84.0,,892.0,0.0941704035874
2013-05-04,641.0,48.0,,689.0,0.0696661828737
2013-05-05,592.0,42.0,,634.0,0.0662460567823
2013-05-06,447.0,30.0,,477.0,0.062893081761
2013-05-07,656.0,67.0,,723.0,0.0926694329184
2013-05-08,671.0,62.0,,733.0,0.0845839017735
2013-05-09,813.0,61.0,,874.0,0.0697940503432
2013-05-10,878.0,67.0,,945.0,0.0708994708995
2013-05-11,603.0,58.0,,661.0,0.0877458396369
2013-05-12,403.0,46.0,,449.0,0.102449888641
2013-05-13,438.0,27.0,,465.0,0.058064516129
2013-05-14,609.0,53.0,,662.0,0.0800604229607
2013-05-15,689.0,54.0,,743.0,0.0726783310902
2013-05-16,777.0,63.0,,840.0,0.075
2013-05-17,744.0,76.0,,820.0,0.0926829268293
2013-05-18,728.0,32.0,,760.0,0.0421052631579
2013-05-19,473.0,30.0,,503.0,0.0596421471173
2013-05-20,436.0,28.0,,464.0,0.0603448275862
2013-05-21,647.0,55.0,,702.0,0.0783475783476
2013-05-22,718.0,74.0,,792.0,0.0934343434343
2013-05-23,688.0,51.0,,739.0,0.0690121786198
2013-05-24,688.0,72.0,,760.0,0.0947368421053
2013-05-25,701.0,48.0,,749.0,0.064085447263
2013-05-26,558.0,20.0,,578.0,0.0346020761246
2013-05-27,360.0,30.0,,390.0,0.0769230769231
2013-05-28,530.0,40.0,,570.0,0.0701754385965
2013-05-29,668.0,67.0,,735.0,0.091156462585
2013-05-30,628.0,38.0,,666.0,0.0570570570571
2013-05-31,714.0,41.0,,755.0,0.0543046357616
2013-06-01,524.0,50.0,,574.0,0.0871080139373
2013-06-02,429.0,31.0,,460.0,0.0673913043478
2013-06-03,351.0,37.0,,388.0,0.0953608247423
2013-06-04,588.0,87.0,,675.0,0.128888888889
2013-06-05,622.0,60.0,,682.0,0.0879765395894
2013-06-06,613.0,64.0,,677.0,0.0945347119645
2013-06-07,411.0,38.0,,449.0,0.0846325167038
2013-06-08,566.0,44.0,,610.0,0.072131147541
2013-06-09,514.0,41.0,,555.0,0.0738738738739
2013-06-10,375.0,44.0,,419.0,0.105011933174
2013-06-11,566.0,42.0,,608.0,0.0690789473684
2013-06-12,585.0,67.0,,652.0,0.102760736196
2013-06-13,473.0,50.0,,523.0,0.0956022944551
2013-06-14,598.0,52.0,,650.0,0.08
2013-06-15,627.0,46.0,,673.0,0.0683506686478
2013-06-16,394.0,29.0,,423.0,0.0685579196217
2013-06-17,348.0,23.0,,371.0,0.0619946091644
2013-06-18,498.0,37.0,,535.0,0.0691588785047
2013-06-19,638.0,53.0,,691.0,0.0767004341534
2013-06-20,538.0,57.0,,595.0,0.0957983193277
2013-06-21,543.0,45.0,,588.0,0.0765306122449
2013-06-22,573.0,35.0,,608.0,0.0575657894737
2013-06-23,402.0,29.0,,431.0,0.0672853828306
2013-06-24,394.0,30.0,,424.0,0.0707547169811
2013-06-25,511.0,61.0,,572.0,0.106643356643
2013-06-26,569.0,55.0,,624.0,0.088141025641
2013-06-27,444.0,45.0,,489.0,0.0920245398773
2013-06-28,456.0,28.0,,484.0,0.0578512396694
2013-06-29,436.0,29.0,,465.0,0.0623655913978
2013-06-30,366.0,24.0,,390.0,0.0615384615385
2013-07-01,269.0,19.0,,288.0,0.0659722222222
2013-07-02,391.0,47.0,,438.0,0.107305936073
2013-07-03,399.0,49.0,,448.0,0.109375
2013-07-04,322.0,45.0,,367.0,0.122615803815
2013-07-05,396.0,41.0,,437.0,0.0938215102975
2013-07-06,380.0,43.0,,423.0,0.101654846336
2013-07-07,304.0,36.0,,340.0,0.105882352941
2013-07-08,237.0,18.0,,255.0,0.0705882352941
2013-07-09,424.0,49.0,,473.0,0.103594080338
2013-07-10,402.0,48.0,,450.0,0.106666666667
2013-07-11,407.0,40.0,,447.0,0.089485458613
2013-07-12,391.0,41.0,,432.0,0.0949074074074
2013-07-13,310.0,30.0,,340.0,0.0882352941176
2013-07-14,214.0,21.0,,235.0,0.0893617021277
2013-07-15,165.0,21.0,,186.0,0.112903225806
2013-07-16,279.0,26.0,,305.0,0.0852459016393
2013-07-17,361.0,37.0,,398.0,0.0929648241206
2013-07-18,311.0,48.0,,359.0,0.133704735376
2013-07-19,327.0,29.0,,356.0,0.0814606741573
2013-07-20,313.0,34.0,,347.0,0.0979827089337
2013-07-21,239.0,27.0,,266.0,0.101503759398
2013-07-22,191.0,24.0,,215.0,0.111627906977
2013-07-23,355.0,28.0,,383.0,0.0731070496084
2013-07-24,370.0,49.0,,419.0,0.116945107399
2013-07-25,384.0,38.0,,422.0,0.0900473933649
2013-07-26,330.0,40.0,,370.0,0.108108108108
2013-07-27,338.0,38.0,,376.0,0.101063829787
2013-07-28,227.0,20.0,,247.0,0.080971659919
2013-07-29,182.0,26.0,,208.0,0.125
2013-07-30,363.0,31.0,,394.0,0.0786802030457
2013-07-31,403.0,26.0,,429.0,0.0606060606061
2013-08-01,238.0,38.0,,276.0,0.13768115942
2013-08-02,241.0,39.0,,280.0,0.139285714286
2013-08-03,306.0,44.0,,350.0,0.125714285714
2013-08-04,213.0,20.0,,233.0,0.0858369098712
2013-08-05,190.0,22.0,,212.0,0.103773584906
2013-08-06,283.0,34.0,,317.0,0.107255520505
2013-08-07,292.0,42.0,,334.0,0.125748502994
2013-08-08,295.0,45.0,,340.0,0.132352941176
2013-08-09,320.0,47.0,,367.0,0.128065395095
2013-08-10,301.0,28.0,,329.0,0.0851063829787
2013-08-11,211.0,35.0,,246.0,0.142276422764
2013-08-12,120.0,14.0,,134.0,0.10447761194
2013-08-13,148.0,25.0,,173.0,0.14450867052
2013-08-14,174.0,35.0,,209.0,0.167464114833
2013-08-15,176.0,25.0,,201.0,0.124378109453
2013-08-16,166.0,33.0,,199.0,0.165829145729
2013-08-17,133.0,29.0,,162.0,0.179012345679
2013-08-18,113.0,11.0,,124.0,0.0887096774194
2013-08-19,89.0,16.0,,105.0,0.152380952381
2013-08-20,141.0,26.0,,167.0,0.155688622754
2013-08-21,190.0,23.0,,213.0,0.107981220657
2013-08-22,157.0,24.0,,181.0,0.132596685083
2013-08-23,128.0,27.0,,155.0,0.174193548387
2013-08-24,99.0,30.0,,129.0,0.232558139535
2013-08-25,62.0,18.0,,80.0,0.225
2013-08-26,91.0,4.0,,95.0,0.0421052631579
2013-08-27,113.0,18.0,,131.0,0.137404580153
2013-08-28,146.0,21.0,,167.0,0.125748502994
2013-08-29,113.0,30.0,,143.0,0.20979020979
2013-08-30,120.0,20.0,,140.0,0.142857142857
2013-08-31,90.0,8.0,,98.0,0.0816326530612
2013-09-01,64.0,10.0,,74.0,0.135135135135
2013-09-02,46.0,9.0,,55.0,0.163636363636
2013-09-03,103.0,16.0,,119.0,0.134453781513
2013-09-04,118.0,32.0,,150.0,0.213333333333
2013-09-05,125.0,31.0,,156.0,0.198717948718
2013-09-06,111.0,23.0,,134.0,0.171641791045
2013-09-07,83.0,25.0,,108.0,0.231481481481
2013-09-08,84.0,15.0,,99.0,0.151515151515
2013-09-09,95.0,18.0,,113.0,0.159292035398
2013-09-10,73.0,26.0,,99.0,0.262626262626
2013-09-11,141.0,26.0,,167.0,0.155688622754
2013-09-12,110.0,27.0,,137.0,0.197080291971
2013-09-13,115.0,16.0,,131.0,0.12213740458
2013-09-14,121.0,21.0,,142.0,0.147887323944
2013-09-15,61.0,14.0,,75.0,0.186666666667
2013-09-16,82.0,19.0,,101.0,0.188118811881
2013-09-17,140.0,28.0,,168.0,0.166666666667
2013-09-18,134.0,49.0,,183.0,0.267759562842
2013-09-19,125.0,38.0,,163.0,0.233128834356
2013-09-20,130.0,26.0,,156.0,0.166666666667
2013-09-21,125.0,24.0,,149.0,0.161073825503
2013-09-22,61.0,15.0,,76.0,0.197368421053
2013-09-23,90.0,19.0,,109.0,0.174311926606
2013-09-24,86.0,27.0,,113.0,0.238938053097
2013-09-25,147.0,36.0,,183.0,0.196721311475
2013-09-26,129.0,33.0,,162.0,0.203703703704
2013-09-27,137.0,42.0,,179.0,0.234636871508
2013-09-28,135.0,28.0,,163.0,0.171779141104
2013-09-29,49.0,16.0,,65.0,0.246153846154
2013-09-30,104.0,9.0,,113.0,0.0796460176991
2013-10-01,110.0,33.0,,143.0,0.230769230769
2013-10-02,152.0,39.0,,191.0,0.204188481675
2013-10-03,132.0,25.0,,157.0,0.15923566879
2013-10-04,117.0,25.0,,142.0,0.176056338028
2013-10-05,125.0,33.0,,158.0,0.208860759494
2013-10-06,88.0,13.0,,101.0,0.128712871287
2013-10-07,84.0,10.0,,94.0,0.106382978723
2013-10-08,128.0,38.0,,166.0,0.228915662651
2013-10-09,144.0,27.0,,171.0,0.157894736842
2013-10-10,124.0,25.0,,149.0,0.167785234899
2013-10-11,136.0,32.0,,168.0,0.190476190476
2013-10-12,126.0,23.0,,149.0,0.154362416107
2013-10-13,88.0,24.0,,112.0,0.214285714286
2013-10-14,58.0,14.0,,72.0,0.194444444444
2013-10-15,141.0,18.0,,159.0,0.11320754717
2013-10-16,136.0,24.0,,160.0,0.15
2013-10-17,122.0,21.0,,143.0,0.146853146853
2013-10-18,154.0,21.0,,175.0,0.12
2013-10-19,124.0,18.0,,142.0,0.12676056338
2013-10-20,77.0,15.0,,92.0,0.163043478261
2013-10-21,75.0,19.0,,94.0,0.202127659574
2013-10-22,146.0,14.0,,160.0,0.0875
2013-10-23,164.0,26.0,,190.0,0.136842105263
2013-10-24,135.0,21.0,,156.0,0.134615384615
2013-10-25,111.0,22.0,,133.0,0.165413533835
2013-10-26,123.0,20.0,,143.0,0.13986013986
2013-10-27,64.0,17.0,,81.0,0.20987654321
2013-10-28,82.0,20.0,,102.0,0.196078431373
2013-10-29,149.0,22.0,,171.0,0.12865497076
2013-10-30,124.0,25.0,,149.0,0.167785234899
2013-10-31,128.0,20.0,,148.0,0.135135135135
2013-11-01,142.0,17.0,,159.0,0.106918238994
2013-11-02,78.0,26.0,,104.0,0.25
2013-11-03,77.0,9.0,,86.0,0.104651162791
2013-11-04,80.0,16.0,,96.0,0.166666666667
2013-11-05,126.0,31.0,,157.0,0.197452229299
2013-11-06,152.0,29.0,,181.0,0.160220994475
2013-11-07,136.0,22.0,,158.0,0.139240506329
2013-11-08,190.0,25.0,,215.0,0.116279069767
2013-11-09,113.0,18.0,,131.0,0.137404580153
2013-11-10,87.0,19.0,,106.0,0.179245283019
2013-11-11,103.0,31.0,,134.0,0.231343283582
2013-11-12,152.0,29.0,,181.0,0.160220994475
2013-11-13,133.0,27.0,,160.0,0.16875
2013-11-14,123.0,18.0,,141.0,0.127659574468
2013-11-15,162.0,26.0,,188.0,0.13829787234
2013-11-16,137.0,30.0,,167.0,0.179640718563
2013-11-17,102.0,12.0,,114.0,0.105263157895
2013-11-18,109.0,18.0,,127.0,0.141732283465
2013-11-19,135.0,23.0,,158.0,0.145569620253
2013-11-20,166.0,29.0,,195.0,0.148717948718
2013-11-21,149.0,32.0,,181.0,0.17679558011
2013-11-22,133.0,29.0,,162.0,0.179012345679
2013-11-23,116.0,18.0,,134.0,0.134328358209
2013-11-24,69.0,19.0,,88.0,0.215909090909
2013-11-25,106.0,14.0,,120.0,0.116666666667
2013-11-26,105.0,25.0,,130.0,0.192307692308
2013-11-27,111.0,20.0,,131.0,0.152671755725
2013-11-28,50.0,11.0,,61.0,0.180327868852
2013-11-29,130.0,28.0,,158.0,0.177215189873
2013-11-30,141.0,19.0,,160.0,0.11875
2013-12-01,80.0,12.0,,92.0,0.130434782609
2013-12-02,89.0,22.0,,111.0,0.198198198198
2013-12-03,154.0,30.0,,184.0,0.163043478261
2013-12-04,189.0,30.0,,219.0,0.13698630137
2013-12-05,162.0,35.0,,197.0,0.177664974619
2013-12-06,101.0,30.0,,131.0,0.229007633588
2013-12-07,121.0,25.0,,146.0,0.171232876712
2013-12-08,58.0,20.0,,78.0,0.25641025641
2013-12-09,87.0,15.0,,102.0,0.147058823529
2013-12-10,111.0,26.0,,137.0,0.189781021898
2013-12-11,143.0,23.0,,166.0,0.138554216867
2013-12-12,121.0,25.0,,146.0,0.171232876712
2013-12-13,122.0,25.0,,147.0,0.170068027211
2013-12-14,76.0,15.0,,91.0,0.164835164835
2013-12-15,48.0,20.0,,68.0,0.294117647059
2013-12-16,77.0,14.0,,91.0,0.153846153846
2013-12-17,86.0,10.0,,96.0,0.104166666667
2013-12-18,122.0,28.0,,150.0,0.186666666667
2013-12-19,121.0,16.0,,137.0,0.116788321168
2013-12-20,133.0,26.0,,159.0,0.163522012579
2013-12-21,135.0,13.0,,148.0,0.0878378378378
2013-12-22,82.0,11.0,,93.0,0.118279569892
